Car_ID,Sale_Price_Lakh,Sale_Date,Buyer_Name
C47204,40.34,2022-12-12,Buyer_46204
C47205,31.83,2022-06-23,Buyer_46205
C47206,25.07,2023-10-15,Buyer_46206
C47207,10.24,2023-01-12,Buyer_46207
C47208,30.96,2023-05-13,Buyer_46208
C47209,33.39,2022-09-09,Buyer_46209
C47210,16.7,2022-12-20,Buyer_46210
C47211,29.85,2022-02-14,Buyer_46211
C47212,33,2023-06-14,Buyer_46212
C47213,4.67,2022-02-26,Buyer_46213
C47214,10.64,2023-07-13,Buyer_46214
C47215,11.93,2023-02-15,Buyer_46215
C47216,39.7,2023-11-07,Buyer_46216
C47217,5.37,2022-08-04,Buyer_46217
C47218,49.13,2023-12-29,Buyer_46218
C47219,48.19,2023-02-13,Buyer_46219
C47220,11.37,2023-11-23,Buyer_46220
C47221,2.84,2022-10-27,Buyer_46221
C47222,39.26,2023-10-10,Buyer_46222
C47223,40.45,2022-12-30,Buyer_46223
C47224,23.08,2023-03-03,Buyer_46224
C47225,41.55,2023-11-23,Buyer_46225
C47226,23.18,2022-07-01,Buyer_46226
C47227,48.95,2022-12-08,Buyer_46227
C47228,4.99,2023-08-09,Buyer_46228
C47229,15.37,2023-06-24,Buyer_46229
C47230,32.3,2023-04-12,Buyer_46230
C47231,17.95,2023-04-04,Buyer_46231
C47232,6.85,2023-03-22,Buyer_46232
C47233,3.78,2022-05-04,Buyer_46233
C47234,49.39,2022-11-13,Buyer_46234
C47235,27.79,2023-03-30,Buyer_46235
C47236,11.09,2023-11-02,Buyer_46236
C47237,26.14,2023-05-19,Buyer_46237
C47238,45,2022-03-05,Buyer_46238
C47239,41.66,2022-02-01,Buyer_46239
C47240,37.76,2023-01-17,Buyer_46240
C47241,18.54,2022-03-09,Buyer_46241
C47242,20.92,2023-02-07,Buyer_46242
C47243,48.58,2023-06-08,Buyer_46243
C47244,17.87,2023-06-24,Buyer_46244
C47245,40.64,2023-09-24,Buyer_46245
C47246,15.09,2023-01-23,Buyer_46246
C47247,46.6,2023-05-24,Buyer_46247
C47248,26.8,2023-10-02,Buyer_46248
C47249,20.19,2022-12-29,Buyer_46249
C47250,46.88,2022-01-07,Buyer_46250
C47251,42.79,2023-07-17,Buyer_46251
C47252,21.85,2022-09-21,Buyer_46252
C47253,26.47,2022-06-29,Buyer_46253
C47254,39.72,2023-02-04,Buyer_46254
C47255,49.12,2023-01-18,Buyer_46255
C47256,26,2023-06-18,Buyer_46256
C47257,8.1,2022-02-15,Buyer_46257
C47258,38.94,2023-01-17,Buyer_46258
C47259,32.92,2023-03-29,Buyer_46259
C47260,10.89,2022-03-31,Buyer_46260
C47261,49.66,2022-07-28,Buyer_46261
C47262,27.09,2022-10-14,Buyer_46262
C47263,44.32,2023-03-09,Buyer_46263
C47264,38.18,2023-10-05,Buyer_46264
C47265,9.4,2022-02-27,Buyer_46265
C47266,3.46,2023-09-25,Buyer_46266
C47267,40.21,2022-04-02,Buyer_46267
C47268,8.42,2023-07-10,Buyer_46268
C47269,21.68,2022-05-29,Buyer_46269
C47270,23.38,2023-10-11,Buyer_46270
C47271,43.97,2023-07-27,Buyer_46271
C47272,12.9,2022-12-04,Buyer_46272
C47273,3.14,2023-06-20,Buyer_46273
C47274,34.51,2023-08-25,Buyer_46274
C47275,6.83,2022-12-25,Buyer_46275
C47276,2.2,2023-10-31,Buyer_46276
C47277,36.86,2022-05-14,Buyer_46277
C47278,35.53,2023-08-02,Buyer_46278
C47279,46.9,2023-01-26,Buyer_46279
C47280,33.72,2023-10-15,Buyer_46280
C47281,36.82,2023-06-16,Buyer_46281
C47282,15.39,2022-12-11,Buyer_46282
C47283,31.2,2023-01-09,Buyer_46283
C47284,21.16,2022-05-05,Buyer_46284
C47285,21.36,2022-11-01,Buyer_46285
C47286,28.34,2023-08-29,Buyer_46286
C47287,10.36,2022-03-19,Buyer_46287
C47288,22.91,2023-12-14,Buyer_46288
C47289,48.69,2023-05-31,Buyer_46289
C47290,41.09,2023-07-19,Buyer_46290
C47291,12.93,2022-12-16,Buyer_46291
C47292,26.06,2022-05-29,Buyer_46292
C47293,5.29,2022-04-11,Buyer_46293
C47294,13.42,2023-04-17,Buyer_46294
C47295,40.27,2023-11-19,Buyer_46295
C47296,41.8,2022-10-02,Buyer_46296
C47297,29.16,2022-11-13,Buyer_46297
C47298,48.33,2023-05-13,Buyer_46298
C47299,14.92,2022-07-03,Buyer_46299
C47300,26.47,2023-06-12,Buyer_46300
C47301,4.46,2022-09-27,Buyer_46301
C47302,26.35,2022-08-29,Buyer_46302
C47303,47.44,2023-01-30,Buyer_46303
C47304,33.35,2022-03-17,Buyer_46304
C47305,14.46,2023-08-31,Buyer_46305
C47306,8.18,2022-06-17,Buyer_46306
C47307,22.89,2023-05-08,Buyer_46307
C47308,11.79,2022-12-17,Buyer_46308
C47309,40.39,2022-04-12,Buyer_46309
C47310,36.32,2022-01-28,Buyer_46310
C47311,13.16,2023-02-10,Buyer_46311
C47312,43.6,2022-07-08,Buyer_46312
C47313,14.44,2023-10-11,Buyer_46313
C47314,13.71,2022-12-28,Buyer_46314
C47315,5.09,2022-06-07,Buyer_46315
C47316,4.92,2022-07-05,Buyer_46316
C47317,49.13,2022-03-29,Buyer_46317
C47318,21.16,2022-06-24,Buyer_46318
C47319,49.52,2023-10-24,Buyer_46319
C47320,16.98,2023-01-09,Buyer_46320
C47321,40.46,2023-09-20,Buyer_46321
C47322,27.89,2022-02-12,Buyer_46322
C47323,8.09,2022-03-12,Buyer_46323
C47324,11.35,2023-10-29,Buyer_46324
C47325,6.03,2022-05-04,Buyer_46325
C47326,44.59,2022-01-02,Buyer_46326
C47327,44.35,2023-09-03,Buyer_46327
C47328,46.89,2023-01-04,Buyer_46328
C47329,5.07,2022-11-29,Buyer_46329
C47330,20.75,2022-05-10,Buyer_46330
C47331,22.59,2023-10-15,Buyer_46331
C47332,15.42,2022-09-24,Buyer_46332
C47333,19.67,2022-01-28,Buyer_46333
C47334,37.52,2023-06-20,Buyer_46334
C47335,23.9,2022-01-25,Buyer_46335
C47336,16.28,2022-04-29,Buyer_46336
C47337,40.45,2022-06-23,Buyer_46337
C47338,40.09,2023-08-04,Buyer_46338
C47339,23.19,2022-08-25,Buyer_46339
C47340,38.39,2023-02-18,Buyer_46340
C47341,37.77,2023-05-07,Buyer_46341
C47342,11.63,2023-11-10,Buyer_46342
C47343,15.17,2022-04-08,Buyer_46343
C47344,35.18,2023-11-23,Buyer_46344
C47345,10.52,2023-02-26,Buyer_46345
C47346,16.35,2023-12-29,Buyer_46346
C47347,12.08,2023-09-29,Buyer_46347
C47348,8.15,2022-06-20,Buyer_46348
C47349,19.32,2023-06-18,Buyer_46349
C47350,28.31,2022-06-21,Buyer_46350
C47351,47.22,2022-05-02,Buyer_46351
C47352,44.23,2023-03-20,Buyer_46352
C47353,6.4,2023-11-15,Buyer_46353
C47354,3.6,2023-04-25,Buyer_46354
C47355,2.4,2023-08-11,Buyer_46355
C47356,15.32,2023-02-12,Buyer_46356
C47357,16.96,2022-10-31,Buyer_46357
C47358,47.85,2022-08-20,Buyer_46358
C47359,21.36,2023-04-23,Buyer_46359
C47360,46.6,2022-08-17,Buyer_46360
C47361,21.64,2022-08-05,Buyer_46361
C47362,43.65,2023-07-25,Buyer_46362
C47363,4.99,2023-11-17,Buyer_46363
C47364,35.16,2023-08-16,Buyer_46364
C47365,15.15,2023-05-17,Buyer_46365
C47366,30.06,2022-10-14,Buyer_46366
C47367,10.81,2022-11-08,Buyer_46367
C47368,33.94,2022-03-24,Buyer_46368
C47369,11.74,2023-11-08,Buyer_46369
C47370,45.14,2022-12-30,Buyer_46370
C47371,10.45,2022-03-26,Buyer_46371
C47372,10.97,2023-03-31,Buyer_46372
C47373,25.46,2022-11-12,Buyer_46373
C47374,31.24,2022-12-09,Buyer_46374
C47375,2.13,2023-01-26,Buyer_46375
C47376,9.94,2022-03-15,Buyer_46376
C47377,28.23,2023-10-22,Buyer_46377
C47378,10.53,2023-12-13,Buyer_46378
C47379,8.92,2023-07-31,Buyer_46379
C47380,19.84,2023-01-23,Buyer_46380
C47381,15.28,2023-11-14,Buyer_46381
C47382,30.39,2022-08-21,Buyer_46382
C47383,46.33,2023-11-22,Buyer_46383
C47384,7.77,2023-08-27,Buyer_46384
C47385,47.69,2022-05-27,Buyer_46385
C47386,26.23,2023-12-24,Buyer_46386
C47387,20.74,2023-05-01,Buyer_46387
C47388,15.71,2023-11-07,Buyer_46388
C47389,17.23,2023-09-10,Buyer_46389
C47390,46.2,2023-11-21,Buyer_46390
C47391,2.03,2023-07-08,Buyer_46391
C47392,24.61,2022-01-10,Buyer_46392
C47393,32.11,2022-01-10,Buyer_46393
C47394,9.26,2022-12-20,Buyer_46394
C47395,48.2,2022-08-04,Buyer_46395
C47396,4.15,2022-09-07,Buyer_46396
C47397,46.21,2023-04-15,Buyer_46397
C47398,31.92,2022-05-26,Buyer_46398
C47399,46.92,2023-11-30,Buyer_46399
C47400,36.91,2022-05-11,Buyer_46400
C47401,21.66,2022-07-04,Buyer_46401
C47402,5.07,2023-04-29,Buyer_46402
C47403,12.64,2022-04-09,Buyer_46403
C47404,44.18,2023-09-22,Buyer_46404
C47405,20.04,2022-11-22,Buyer_46405
C47406,27.91,2022-09-16,Buyer_46406
C47407,13.88,2023-05-18,Buyer_46407
C47408,5.28,2023-08-13,Buyer_46408
C47409,6.33,2023-03-31,Buyer_46409
C47410,44.4,2022-02-12,Buyer_46410
C47411,13.74,2023-08-07,Buyer_46411
C47412,31.72,2022-07-23,Buyer_46412
C47413,30.1,2023-11-12,Buyer_46413
C47414,19.18,2023-09-21,Buyer_46414
C47415,48.94,2022-08-29,Buyer_46415
C47416,19.05,2022-04-06,Buyer_46416
C47417,41.48,2022-08-16,Buyer_46417
C47418,4.83,2023-08-31,Buyer_46418
C47419,47.24,2022-02-02,Buyer_46419
C47420,42.01,2023-10-25,Buyer_46420
C47421,25.79,2022-03-17,Buyer_46421
C47422,12.55,2022-07-07,Buyer_46422
C47423,29.94,2022-10-07,Buyer_46423
C47424,35.66,2022-04-03,Buyer_46424
C47425,49.83,2023-06-11,Buyer_46425
C47426,17.51,2023-07-13,Buyer_46426
C47427,22.83,2023-03-30,Buyer_46427
C47428,8.07,2023-12-30,Buyer_46428
C47429,22.37,2022-05-14,Buyer_46429
C47430,43.51,2022-02-27,Buyer_46430
C47431,32.45,2023-12-18,Buyer_46431
C47432,44.94,2023-06-06,Buyer_46432
C47433,14.09,2022-07-18,Buyer_46433
C47434,7.4,2023-08-16,Buyer_46434
C47435,20.47,2022-11-20,Buyer_46435
C47436,24.08,2022-06-13,Buyer_46436
C47437,20.65,2023-11-04,Buyer_46437
C47438,40.86,2022-02-23,Buyer_46438
C47439,31.62,2022-05-27,Buyer_46439
C47440,26.81,2023-06-01,Buyer_46440
C47441,35.68,2023-10-07,Buyer_46441
C47442,18.34,2022-08-17,Buyer_46442
C47443,16.51,2023-12-06,Buyer_46443
C47444,12.87,2022-06-19,Buyer_46444
C47445,4.4,2022-03-25,Buyer_46445
C47446,47.38,2022-01-09,Buyer_46446
C47447,42.37,2022-03-27,Buyer_46447
C47448,27.45,2022-03-04,Buyer_46448
C47449,6.67,2023-03-19,Buyer_46449
C47450,41.53,2022-09-28,Buyer_46450
C47451,36.09,2022-05-25,Buyer_46451
C47452,2.73,2022-01-12,Buyer_46452
C47453,2.21,2022-08-08,Buyer_46453
C47454,11,2023-05-17,Buyer_46454
C47455,10.05,2022-11-15,Buyer_46455
C47456,41.62,2022-12-03,Buyer_46456
C47457,25.07,2022-01-07,Buyer_46457
C47458,3.09,2022-10-04,Buyer_46458
C47459,47.15,2022-07-16,Buyer_46459
C47460,33.29,2023-08-22,Buyer_46460
C47461,34.05,2022-12-22,Buyer_46461
C47462,33.03,2023-04-20,Buyer_46462
C47463,24.52,2022-09-05,Buyer_46463
C47464,33.57,2022-03-21,Buyer_46464
C47465,42.77,2022-12-14,Buyer_46465
C47466,26.79,2022-08-09,Buyer_46466
C47467,17.13,2023-06-11,Buyer_46467
C47468,40.8,2022-08-07,Buyer_46468
C47469,21.98,2023-06-07,Buyer_46469
C47470,15.08,2023-02-23,Buyer_46470
C47471,15.4,2022-04-08,Buyer_46471
C47472,4.81,2022-09-16,Buyer_46472
C47473,24.18,2023-04-19,Buyer_46473
C47474,48.59,2023-08-02,Buyer_46474
C47475,43.73,2022-02-24,Buyer_46475
C47476,13.95,2022-08-02,Buyer_46476
C47477,37.68,2022-07-22,Buyer_46477
C47478,43.17,2023-11-01,Buyer_46478
C47479,28.3,2022-05-22,Buyer_46479
C47480,8.44,2023-03-16,Buyer_46480
C47481,47.48,2023-10-27,Buyer_46481
C47482,20.54,2023-08-12,Buyer_46482
C47483,2.66,2023-05-10,Buyer_46483
C47484,18.12,2022-11-23,Buyer_46484
C47485,23.33,2022-01-19,Buyer_46485
C47486,22.1,2022-08-18,Buyer_46486
C47487,19.96,2023-12-28,Buyer_46487
C47488,9.53,2022-10-13,Buyer_46488
C47489,20.87,2023-12-02,Buyer_46489
C47490,18.28,2023-06-13,Buyer_46490
C47491,12.19,2023-08-04,Buyer_46491
C47492,10.35,2022-09-05,Buyer_46492
C47493,31.74,2023-01-18,Buyer_46493
C47494,40.26,2022-12-23,Buyer_46494
C47495,29.92,2022-06-02,Buyer_46495
C47496,46.66,2022-12-08,Buyer_46496
C47497,23.82,2022-05-03,Buyer_46497
C47498,44.41,2022-09-13,Buyer_46498
C47499,39.03,2023-04-02,Buyer_46499
C47500,45.24,2022-02-11,Buyer_46500
C47501,19.89,2023-02-08,Buyer_46501
C47502,48.62,2022-02-13,Buyer_46502
C47503,48.66,2023-04-22,Buyer_46503
C47504,44.67,2022-06-08,Buyer_46504
C47505,38.43,2022-04-10,Buyer_46505
C47506,16.28,2023-05-04,Buyer_46506
C47507,5.25,2022-01-28,Buyer_46507
C47508,43.44,2022-02-08,Buyer_46508
C47509,11.77,2022-07-05,Buyer_46509
C47510,30.2,2022-12-28,Buyer_46510
C47511,49.08,2022-02-14,Buyer_46511
C47512,5.99,2023-11-22,Buyer_46512
C47513,5.44,2023-08-13,Buyer_46513
C47514,7.07,2023-11-07,Buyer_46514
C47515,35.6,2023-07-17,Buyer_46515
C47516,22.54,2023-10-28,Buyer_46516
C47517,49.19,2023-04-08,Buyer_46517
C47518,27.38,2023-11-08,Buyer_46518
C47519,46.98,2022-12-04,Buyer_46519
C47520,25.56,2022-10-02,Buyer_46520
C47521,39.1,2022-06-26,Buyer_46521
C47522,4.02,2023-06-21,Buyer_46522
C47523,30.93,2023-09-30,Buyer_46523
C47524,36.96,2023-03-28,Buyer_46524
C47525,17.55,2023-02-27,Buyer_46525
C47526,7.4,2023-03-16,Buyer_46526
C47527,46.7,2022-08-14,Buyer_46527
C47528,15.33,2023-04-08,Buyer_46528
C47529,26.02,2023-12-20,Buyer_46529
C47530,5.59,2023-04-29,Buyer_46530
C47531,24.23,2023-05-07,Buyer_46531
C47532,43.1,2023-06-09,Buyer_46532
C47533,47.45,2023-12-13,Buyer_46533
C47534,35.15,2023-10-20,Buyer_46534
C47535,44.19,2022-07-13,Buyer_46535
C47536,49.53,2022-04-04,Buyer_46536
C47537,6.48,2023-10-23,Buyer_46537
C47538,25.15,2022-06-20,Buyer_46538
C47539,24.92,2022-02-10,Buyer_46539
C47540,31.29,2022-02-09,Buyer_46540
C47541,16.18,2022-03-29,Buyer_46541
C47542,4.72,2022-05-09,Buyer_46542
C47543,17.62,2023-11-13,Buyer_46543
C47544,10.58,2023-06-01,Buyer_46544
C47545,29.55,2023-12-22,Buyer_46545
C47546,34.14,2023-09-29,Buyer_46546
C47547,13.06,2022-02-26,Buyer_46547
C47548,44.71,2022-10-10,Buyer_46548
C47549,45.24,2023-06-04,Buyer_46549
C47550,38.4,2022-04-02,Buyer_46550
C47551,22.42,2022-03-22,Buyer_46551
C47552,33.46,2023-01-24,Buyer_46552
C47553,45.65,2023-09-18,Buyer_46553
C47554,44.92,2023-07-26,Buyer_46554
C47555,22.25,2022-08-19,Buyer_46555
C47556,15.26,2023-01-05,Buyer_46556
C47557,34.04,2023-02-22,Buyer_46557
C47558,23.92,2023-02-24,Buyer_46558
C47559,22.05,2023-11-14,Buyer_46559
C47560,41.89,2023-01-03,Buyer_46560
C47561,13.61,2023-02-16,Buyer_46561
C47562,6,2022-12-23,Buyer_46562
C47563,2.56,2022-07-21,Buyer_46563
C47564,41.52,2022-01-06,Buyer_46564
C47565,37.22,2023-04-18,Buyer_46565
C47566,16.57,2023-09-08,Buyer_46566
C47567,7.3,2022-07-28,Buyer_46567
C47568,32.91,2022-04-29,Buyer_46568
C47569,14.14,2022-02-04,Buyer_46569
C47570,36.75,2022-08-23,Buyer_46570
C47571,31.45,2023-08-19,Buyer_46571
C47572,32.03,2022-10-14,Buyer_46572
C47573,27.68,2023-04-12,Buyer_46573
C47574,5.36,2023-07-07,Buyer_46574
C47575,3.25,2022-06-09,Buyer_46575
C47576,38.63,2023-02-28,Buyer_46576
C47577,19.62,2022-07-16,Buyer_46577
C47578,21.8,2023-11-07,Buyer_46578
C47579,23.97,2022-11-05,Buyer_46579
C47580,2.77,2023-08-26,Buyer_46580
C47581,44.05,2022-03-10,Buyer_46581
C47582,25.18,2023-09-20,Buyer_46582
C47583,17.5,2022-04-22,Buyer_46583
C47584,16.73,2023-12-16,Buyer_46584
C47585,37.12,2022-09-13,Buyer_46585
C47586,31.28,2023-03-02,Buyer_46586
C47587,44.52,2022-08-01,Buyer_46587
C47588,36.44,2022-02-09,Buyer_46588
C47589,48.43,2023-05-28,Buyer_46589
C47590,5.81,2023-08-20,Buyer_46590
C47591,18.76,2022-08-20,Buyer_46591
C47592,27.68,2023-10-12,Buyer_46592
C47593,36.92,2023-05-06,Buyer_46593
C47594,33.91,2023-05-02,Buyer_46594
C47595,47.27,2023-04-23,Buyer_46595
C47596,44.84,2023-07-05,Buyer_46596
C47597,25.48,2022-02-28,Buyer_46597
C47598,48.39,2023-10-14,Buyer_46598
C47599,15.48,2023-08-05,Buyer_46599
C47600,3.82,2022-10-08,Buyer_46600
C47601,37.56,2023-02-28,Buyer_46601
C47602,46.66,2022-09-03,Buyer_46602
C47603,6.57,2022-03-19,Buyer_46603
C47604,25.93,2022-06-29,Buyer_46604
C47605,48.73,2023-08-15,Buyer_46605
C47606,19.62,2023-07-13,Buyer_46606
C47607,41.27,2023-07-25,Buyer_46607
C47608,46.02,2022-12-03,Buyer_46608
C47609,40.51,2022-07-12,Buyer_46609
C47610,9.18,2023-10-30,Buyer_46610
C47611,3.3,2022-08-13,Buyer_46611
C47612,42.24,2023-09-09,Buyer_46612
C47613,47.45,2022-07-04,Buyer_46613
C47614,14.58,2022-03-22,Buyer_46614
C47615,24.84,2022-11-11,Buyer_46615
C47616,11.26,2022-01-10,Buyer_46616
C47617,10.28,2023-04-20,Buyer_46617
C47618,49.62,2023-05-02,Buyer_46618
C47619,44.22,2022-10-28,Buyer_46619
C47620,22.96,2022-03-17,Buyer_46620
C47621,6.06,2023-05-09,Buyer_46621
C47622,35.6,2022-01-26,Buyer_46622
C47623,48.71,2022-12-07,Buyer_46623
C47624,24.92,2023-02-25,Buyer_46624
C47625,29.78,2022-05-07,Buyer_46625
C47626,29.68,2023-05-24,Buyer_46626
C47627,40.46,2023-10-19,Buyer_46627
C47628,35.4,2023-11-22,Buyer_46628
C47629,25.73,2022-07-07,Buyer_46629
C47630,35.32,2023-08-22,Buyer_46630
C47631,35,2022-07-20,Buyer_46631
C47632,26.07,2023-12-31,Buyer_46632
C47633,43.1,2022-07-17,Buyer_46633
C47634,18.48,2023-07-17,Buyer_46634
C47635,24.39,2022-04-16,Buyer_46635
C47636,35.45,2023-02-07,Buyer_46636
C47637,25.21,2022-05-17,Buyer_46637
C47638,47.31,2023-01-08,Buyer_46638
C47639,34.64,2022-09-27,Buyer_46639
C47640,43.49,2023-10-23,Buyer_46640
C47641,47.5,2022-07-23,Buyer_46641
C47642,14.68,2023-11-25,Buyer_46642
C47643,3.09,2022-07-08,Buyer_46643
C47644,20.17,2022-12-01,Buyer_46644
C47645,33.34,2023-02-21,Buyer_46645
C47646,28.87,2022-01-16,Buyer_46646
C47647,9.49,2022-09-09,Buyer_46647
C47648,41.54,2023-12-17,Buyer_46648
C47649,9.36,2022-04-03,Buyer_46649
C47650,12.89,2023-09-17,Buyer_46650
C47651,17.01,2022-10-02,Buyer_46651
C47652,44.22,2022-02-27,Buyer_46652
C47653,40.04,2022-06-11,Buyer_46653
C47654,31.86,2023-08-26,Buyer_46654
C47655,7.08,2022-06-18,Buyer_46655
C47656,23.91,2023-05-04,Buyer_46656
C47657,34.61,2022-06-21,Buyer_46657
C47658,41.54,2022-09-16,Buyer_46658
C47659,41.65,2023-05-26,Buyer_46659
C47660,4.27,2023-12-25,Buyer_46660
C47661,33.83,2023-06-16,Buyer_46661
C47662,5.62,2022-10-15,Buyer_46662
C47663,38.44,2022-09-11,Buyer_46663
C47664,30.96,2022-11-24,Buyer_46664
C47665,41.6,2022-03-08,Buyer_46665
C47666,33.91,2022-10-18,Buyer_46666
C47667,25.49,2023-02-01,Buyer_46667
C47668,7.32,2022-09-23,Buyer_46668
C47669,36.48,2023-07-12,Buyer_46669
C47670,22.41,2022-01-25,Buyer_46670
C47671,10.05,2023-08-23,Buyer_46671
C47672,44.75,2023-12-04,Buyer_46672
C47673,15.9,2022-09-09,Buyer_46673
C47674,43.11,2022-03-19,Buyer_46674
C47675,45.24,2023-03-28,Buyer_46675
C47676,30.74,2023-12-09,Buyer_46676
C47677,39.65,2023-09-21,Buyer_46677
C47678,32.54,2022-10-08,Buyer_46678
C47679,20.6,2022-03-29,Buyer_46679
C47680,40.62,2022-06-04,Buyer_46680
C47681,41.66,2023-01-08,Buyer_46681
C47682,35.65,2023-03-26,Buyer_46682
C47683,12.07,2023-01-12,Buyer_46683
C47684,23.35,2023-04-05,Buyer_46684
C47685,30.75,2023-01-24,Buyer_46685
C47686,6.54,2022-04-10,Buyer_46686
C47687,22.57,2022-08-09,Buyer_46687
C47688,48.66,2022-12-24,Buyer_46688
C47689,39.8,2023-09-23,Buyer_46689
C47690,11.63,2023-08-31,Buyer_46690
C47691,12.72,2022-02-24,Buyer_46691
C47692,44.77,2023-06-25,Buyer_46692
C47693,3.1,2022-12-04,Buyer_46693
C47694,22.84,2023-10-10,Buyer_46694
C47695,29.61,2023-11-20,Buyer_46695
C47696,14.88,2023-05-30,Buyer_46696
C47697,47.61,2022-10-21,Buyer_46697
C47698,9.49,2022-07-30,Buyer_46698
C47699,31.14,2023-04-10,Buyer_46699
C47700,34.31,2023-03-07,Buyer_46700
C47701,7.31,2022-03-24,Buyer_46701
C47702,4.68,2023-09-01,Buyer_46702
C47703,47.12,2022-10-15,Buyer_46703
C47704,2.93,2023-12-22,Buyer_46704
C47705,9.04,2023-03-18,Buyer_46705
C47706,26.68,2022-08-24,Buyer_46706
C47707,10.89,2023-05-05,Buyer_46707
C47708,35.33,2023-06-01,Buyer_46708
C47709,6.55,2022-01-28,Buyer_46709
C47710,26.04,2022-12-31,Buyer_46710
C47711,45.88,2022-06-16,Buyer_46711
C47712,38.13,2022-08-04,Buyer_46712
C47713,44.45,2022-05-25,Buyer_46713
C47714,13.12,2022-07-19,Buyer_46714
C47715,12.9,2023-10-18,Buyer_46715
C47716,38.97,2023-09-13,Buyer_46716
C47717,38.37,2023-03-25,Buyer_46717
C47718,2.59,2023-05-28,Buyer_46718
C47719,6.62,2022-08-13,Buyer_46719
C47720,47.69,2023-07-10,Buyer_46720
C47721,44.87,2023-10-15,Buyer_46721
C47722,19.65,2022-02-24,Buyer_46722
C47723,5.32,2022-02-13,Buyer_46723
C47724,3.33,2023-04-03,Buyer_46724
C47725,19.96,2023-03-24,Buyer_46725
C47726,19.47,2022-07-29,Buyer_46726
C47727,14.1,2022-08-29,Buyer_46727
C47728,3.83,2022-04-11,Buyer_46728
C47729,48.73,2022-07-05,Buyer_46729
C47730,30.12,2023-01-24,Buyer_46730
C47731,16.45,2022-10-15,Buyer_46731
C47732,28.52,2022-06-20,Buyer_46732
C47733,19.66,2023-07-06,Buyer_46733
C47734,2.07,2022-07-14,Buyer_46734
C47735,28.55,2023-06-13,Buyer_46735
C47736,10.92,2022-10-26,Buyer_46736
C47737,2.34,2023-06-28,Buyer_46737
C47738,32.51,2023-01-21,Buyer_46738
C47739,33.49,2023-01-01,Buyer_46739
C47740,26.42,2022-07-31,Buyer_46740
C47741,11.61,2023-07-06,Buyer_46741
C47742,39.98,2022-01-09,Buyer_46742
C47743,27.66,2023-05-18,Buyer_46743
C47744,40.36,2022-11-08,Buyer_46744
C47745,44.13,2022-01-18,Buyer_46745
C47746,6.45,2023-11-16,Buyer_46746
C47747,46.91,2023-12-03,Buyer_46747
C47748,32.73,2022-01-05,Buyer_46748
C47749,15.42,2022-04-23,Buyer_46749
C47750,9.97,2023-11-17,Buyer_46750
C47751,26.5,2023-02-17,Buyer_46751
C47752,41.91,2023-03-30,Buyer_46752
C47753,44.91,2023-01-13,Buyer_46753
C47754,45.23,2022-05-31,Buyer_46754
C47755,48.26,2022-11-19,Buyer_46755
C47756,26.41,2023-09-11,Buyer_46756
C47757,12.49,2023-12-02,Buyer_46757
C47758,8.3,2022-06-15,Buyer_46758
C47759,45.98,2023-04-26,Buyer_46759
C47760,30.54,2022-06-23,Buyer_46760
C47761,47.43,2022-11-02,Buyer_46761
C47762,24.7,2022-12-08,Buyer_46762
C47763,20.16,2023-11-02,Buyer_46763
C47764,36.34,2022-09-13,Buyer_46764
C47765,42.53,2022-06-13,Buyer_46765
C47766,34.76,2023-01-11,Buyer_46766
C47767,36.47,2023-07-19,Buyer_46767
C47768,17,2022-11-19,Buyer_46768
C47769,27.35,2023-08-20,Buyer_46769
C47770,38.64,2022-12-23,Buyer_46770
C47771,23.65,2023-02-24,Buyer_46771
C47772,34.02,2023-09-15,Buyer_46772
C47773,18.76,2022-10-05,Buyer_46773
C47774,46.83,2022-05-22,Buyer_46774
C47775,5.9,2023-05-12,Buyer_46775
C47776,14.41,2023-09-08,Buyer_46776
C47777,47.77,2022-04-16,Buyer_46777
C47778,37.84,2023-07-04,Buyer_46778
C47779,46.68,2023-12-25,Buyer_46779
C47780,19.25,2022-03-22,Buyer_46780
C47781,37.53,2022-07-18,Buyer_46781
C47782,15.32,2022-06-04,Buyer_46782
C47783,31.05,2023-01-15,Buyer_46783
C47784,5.66,2023-09-24,Buyer_46784
C47785,23.71,2022-03-28,Buyer_46785
C47786,25.37,2022-08-23,Buyer_46786
C47787,48.59,2023-03-28,Buyer_46787
C47788,4.29,2022-05-27,Buyer_46788
C47789,28.11,2022-09-08,Buyer_46789
C47790,48.88,2023-07-26,Buyer_46790
C47791,38.44,2022-08-05,Buyer_46791
C47792,11.65,2023-04-29,Buyer_46792
C47793,31.79,2022-08-13,Buyer_46793
C47794,3.33,2022-06-01,Buyer_46794
C47795,21.17,2023-10-23,Buyer_46795
C47796,18.06,2022-09-08,Buyer_46796
C47797,29.88,2022-03-28,Buyer_46797
C47798,44.92,2022-12-18,Buyer_46798
C47799,26.46,2023-07-01,Buyer_46799
C47800,27.36,2023-07-17,Buyer_46800
C47801,42.24,2022-12-19,Buyer_46801
C47802,43.61,2023-06-16,Buyer_46802
C47803,35.47,2022-12-09,Buyer_46803
C47804,12.5,2023-01-14,Buyer_46804
C47805,22.06,2023-06-14,Buyer_46805
C47806,8.36,2023-08-07,Buyer_46806
C47807,44.2,2022-12-18,Buyer_46807
C47808,11.18,2023-09-16,Buyer_46808
C47809,9.98,2023-07-18,Buyer_46809
C47810,31.62,2023-07-25,Buyer_46810
