Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Color,Owner_Type,Mileage_kmpl,Price_Lakh
C48006,Kia,Polo,2005,Petrol,Automatic,Silver,First,24.91,36.33
C48007,Renault,Innova,2019,CNG,Manual,Green,First,17.58,38.62
C48008,Mahindra,Ecosport,2018,CNG,Automatic,White,First,13.46,28.96
C48009,Ford,Swift,2017,Electric,Automatic,Yellow,Fourth,17.41,41.24
C48010,Toyota,XUV500,2017,Electric,Manual,Blue,Third,17.9,15.17
C48011,Toyota,Creta,2015,Hybrid,Automatic,Yellow,Fourth,20.2,11.64
C48012,Honda,Seltos,2012,Petrol,Automatic,Green,Second,20.71,30.89
C48013,Tata,Swift,2024,CNG,Manual,Black,First,18.8,15.7
C48014,Mahindra,Seltos,2024,Hybrid,Automatic,White,Third,16.91,7.51
C48015,Honda,Swift,2019,Electric,Automatic,Silver,First,11.03,27.33
C48016,Kia,Ecosport,2023,Diesel,Automatic,Green,Fourth,20.23,32.4
C48017,Hyundai,XUV500,2008,CNG,Automatic,Green,Third,23.7,23.3
C48018,Kia,City,2010,Diesel,Automatic,Green,First,24.93,33.85
C48019,Renault,Creta,2020,Diesel,Manual,Red,Second,10.76,8.94
C48020,Honda,XUV500,2005,CNG,Manual,Green,Third,24.05,25.04
C48021,Ford,XUV500,2023,Electric,Manual,Black,First,18.44,31.78
C48022,Mahindra,XUV500,2021,CNG,Automatic,Grey,Third,24.77,33.74
C48023,Maruti,Duster,2021,Hybrid,Manual,Green,Third,15.63,11.05
C48024,Toyota,Duster,2017,Diesel,Automatic,Blue,First,14.05,29.34
C48025,Kia,XUV500,2016,Diesel,Manual,White,First,16.95,22.83
C48026,Ford,Creta,2016,Hybrid,Automatic,Grey,Second,22.61,43.09
C48027,Ford,Duster,2006,Electric,Automatic,Silver,Third,21.54,5.16
C48028,Mahindra,Duster,2017,Diesel,Automatic,Green,Fourth,23.83,21.23
C48029,Tata,Duster,2010,CNG,Manual,Green,First,22.64,18.85
C48030,Tata,Duster,2023,Petrol,Manual,Yellow,Third,24.59,18.41
C48031,Renault,Swift,2008,CNG,Automatic,Yellow,Third,17.8,26.06
C48032,Mahindra,Innova,2010,CNG,Automatic,Green,Second,15.48,46.29
C48033,Volkswagen,XUV500,2012,Hybrid,Automatic,Grey,First,12.8,29.79
C48034,Maruti,Innova,2017,Electric,Automatic,Yellow,Second,20.1,34.01
C48035,Hyundai,Duster,2008,Diesel,Automatic,Blue,Second,18.93,15.63
C48036,Mahindra,Swift,2010,CNG,Automatic,Black,Fourth,18.75,21.73
C48037,Renault,Creta,2016,Hybrid,Manual,Blue,Third,20.61,38.32
C48038,Ford,Ecosport,2023,Electric,Manual,Grey,Third,16.88,25.82
C48039,Hyundai,XUV500,2021,Petrol,Manual,Green,Second,14.76,37.95
C48040,Toyota,Creta,2024,Hybrid,Manual,Grey,First,14.37,13.78
C48041,Honda,Creta,2020,Petrol,Manual,Blue,Fourth,24.31,26.1
C48042,Hyundai,XUV500,2007,Petrol,Manual,Green,Fourth,19.83,22.94
C48043,Volkswagen,XUV500,2019,Petrol,Manual,Red,Second,11.79,43.33
C48044,Volkswagen,Innova,2014,Petrol,Automatic,Black,Fourth,15.41,11.63
C48045,Renault,Ecosport,2014,Diesel,Manual,Red,First,16.19,28.15
C48046,Volkswagen,Nexon,2005,Petrol,Manual,Grey,Second,11.24,45.66
C48047,Maruti,Ecosport,2014,CNG,Automatic,White,Second,24.79,38.7
C48048,Kia,Ecosport,2013,Diesel,Manual,Blue,Fourth,15.47,10.19
C48049,Hyundai,Polo,2021,Electric,Manual,Black,Fourth,24.34,22.99
C48050,Kia,Nexon,2019,Petrol,Automatic,Grey,Third,20.31,45.79
C48051,Volkswagen,XUV500,2011,Petrol,Manual,Yellow,Second,21.26,33.7
C48052,Honda,Ecosport,2007,Diesel,Automatic,Yellow,Fourth,12.71,48.47
C48053,Kia,Innova,2010,Diesel,Manual,Green,Third,11.87,4.35
C48054,Mahindra,Duster,2005,Petrol,Manual,Grey,Fourth,22.57,39.64
C48055,Maruti,City,2016,CNG,Automatic,Red,Fourth,17.27,4.49
C48056,Tata,Creta,2018,Petrol,Manual,Red,Fourth,21.04,6.77
C48057,Renault,Polo,2012,Diesel,Manual,Black,Fourth,23.56,18.68
C48058,Maruti,City,2012,Petrol,Automatic,Blue,First,22.57,23.11
C48059,Volkswagen,Duster,2024,Electric,Automatic,Red,First,12.94,16.74
C48060,Toyota,Polo,2008,Petrol,Automatic,Grey,Third,16.3,36.97
C48061,Honda,Polo,2017,Hybrid,Manual,Red,Third,23.01,45.09
C48062,Ford,Creta,2014,CNG,Manual,White,Fourth,15.54,41.9
C48063,Kia,Swift,2021,Electric,Automatic,Black,Fourth,24.87,14.67
C48064,Kia,Seltos,2016,Petrol,Manual,Red,Fourth,19.67,31.44
C48065,Maruti,Ecosport,2020,Hybrid,Manual,Grey,Third,15.92,24.46
C48066,Honda,XUV500,2010,Petrol,Automatic,White,Third,15.26,6.84
C48067,Hyundai,XUV500,2021,Diesel,Automatic,White,First,12.32,11.24
C48068,Honda,XUV500,2021,Electric,Automatic,Black,Third,22.21,30.74
C48069,Maruti,Polo,2024,Hybrid,Automatic,Green,Third,20.05,13.01
C48070,Kia,Duster,2014,Diesel,Manual,Yellow,Third,20.56,46.83
C48071,Toyota,Polo,2015,CNG,Automatic,Silver,Fourth,22.32,14.34
C48072,Tata,Creta,2018,CNG,Manual,Green,First,23.54,10.98
C48073,Honda,Creta,2007,Hybrid,Automatic,Red,Fourth,19.82,29.97
C48074,Honda,Seltos,2014,Electric,Manual,Yellow,Third,21.44,48.94
C48075,Ford,Creta,2013,Hybrid,Manual,Blue,Fourth,15.65,33.82
C48076,Volkswagen,Innova,2019,Petrol,Automatic,Silver,Second,19.49,45.89
C48077,Kia,Swift,2015,Diesel,Automatic,Silver,Second,18.64,20.27
C48078,Toyota,Nexon,2024,Petrol,Manual,Green,Third,20.79,25.07
C48079,Renault,Duster,2015,CNG,Automatic,Green,Second,10.35,35.83
C48080,Volkswagen,Seltos,2009,CNG,Manual,Black,Third,13.95,37.65
C48081,Hyundai,Nexon,2022,CNG,Automatic,Blue,Third,17.76,5.78
C48082,Hyundai,City,2007,CNG,Manual,Silver,Third,15.32,6.6
C48083,Maruti,Polo,2016,Petrol,Automatic,Silver,Third,23.78,34.85
C48084,Mahindra,XUV500,2022,Diesel,Automatic,Blue,Third,16.62,8.53
C48085,Volkswagen,XUV500,2018,Hybrid,Automatic,Black,Second,19.14,44.61
C48086,Hyundai,Innova,2017,Hybrid,Automatic,Black,Second,16.58,34.4
C48087,Hyundai,Swift,2018,Electric,Manual,Red,Third,18.27,47
C48088,Mahindra,Creta,2006,Diesel,Automatic,Grey,Fourth,22.82,37.56
C48089,Volkswagen,Polo,2009,Hybrid,Automatic,Blue,Second,22.51,4.21
C48090,Volkswagen,Duster,2022,Diesel,Automatic,White,First,11.05,24.45
C48091,Honda,Innova,2018,Diesel,Manual,Red,Fourth,22.2,32.13
C48092,Kia,Seltos,2020,CNG,Manual,Grey,Fourth,12.42,43.68
C48093,Renault,Swift,2014,Petrol,Automatic,Blue,First,12.31,24.78
C48094,Renault,Swift,2010,Diesel,Manual,Black,Fourth,23,43.03
C48095,Honda,Seltos,2017,CNG,Manual,Yellow,Third,24.49,10.51
C48096,Tata,City,2024,Diesel,Automatic,Grey,Third,20.48,31.82
C48097,Renault,Ecosport,2016,Electric,Automatic,Yellow,Third,14.21,44.88
C48098,Honda,Nexon,2020,CNG,Manual,Silver,Third,24.19,8.27
C48099,Toyota,XUV500,2008,Hybrid,Manual,Black,Third,17.19,9.4
C48100,Ford,Polo,2022,Hybrid,Manual,Black,Second,12.13,20.18
C48101,Tata,Swift,2019,CNG,Automatic,White,Third,10.98,11.22
C48102,Kia,Polo,2009,Petrol,Automatic,Yellow,Fourth,15.73,22.17
C48103,Maruti,Swift,2005,CNG,Manual,Black,First,21.24,12.21
C48104,Renault,City,2015,Petrol,Automatic,Grey,Second,23.85,27.23
C48105,Maruti,Nexon,2006,CNG,Automatic,Blue,Fourth,16.87,4.01
C48106,Kia,Nexon,2009,CNG,Manual,Blue,First,11.93,49.32
C48107,Mahindra,Polo,2017,Diesel,Manual,Silver,First,17.18,28.42
C48108,Kia,Innova,2022,Diesel,Automatic,White,Third,24.63,36.87
C48109,Renault,Seltos,2015,CNG,Manual,Grey,First,16.55,43.65
C48110,Tata,Duster,2009,Hybrid,Manual,White,Fourth,19.51,13.25
C48111,Toyota,Creta,2013,Electric,Automatic,Black,Fourth,24.02,27.74
C48112,Tata,Creta,2024,CNG,Automatic,Red,Second,14.31,19.82
C48113,Hyundai,Polo,2005,Hybrid,Manual,Grey,Third,16.28,24.94
C48114,Toyota,Nexon,2005,Diesel,Automatic,Yellow,Fourth,15.82,22.57
C48115,Hyundai,City,2009,Petrol,Manual,Black,Fourth,18.16,5.58
C48116,Hyundai,City,2005,Petrol,Manual,Green,Third,14.79,23.7
C48117,Ford,Swift,2023,Electric,Automatic,Blue,Second,20.1,17.46
C48118,Honda,Ecosport,2005,Petrol,Automatic,Yellow,Third,14.94,12.1
C48119,Volkswagen,XUV500,2008,Diesel,Automatic,Grey,Third,15.02,20.75
C48120,Volkswagen,Ecosport,2014,Petrol,Automatic,Silver,First,24.15,10.37
C48121,Renault,XUV500,2016,CNG,Manual,White,First,20.25,22.69
C48122,Maruti,Seltos,2012,Hybrid,Automatic,Grey,Third,15.29,45.29
C48123,Kia,Polo,2009,Hybrid,Automatic,White,Fourth,19.54,16.2
C48124,Hyundai,Innova,2012,Electric,Automatic,Green,Second,12.98,18.27
C48125,Maruti,Nexon,2024,Diesel,Automatic,Red,Second,12.14,11.71
C48126,Toyota,Seltos,2018,Electric,Automatic,Silver,Fourth,21.25,5.67
C48127,Honda,Innova,2020,Electric,Manual,Blue,Third,18.49,5.86
C48128,Kia,Swift,2014,Diesel,Manual,White,Second,16.34,29.88
C48129,Toyota,Seltos,2006,Hybrid,Automatic,Black,Fourth,11.17,44.19
C48130,Maruti,Seltos,2017,Diesel,Automatic,Black,Second,22.36,46.96
C48131,Kia,Nexon,2011,Electric,Manual,Blue,First,20.41,11.68
C48132,Volkswagen,Nexon,2016,Diesel,Manual,Black,First,15.89,39.9
C48133,Maruti,Creta,2009,Petrol,Automatic,Black,Fourth,15.86,44.49
C48134,Tata,Innova,2020,Electric,Manual,Grey,First,17.79,27.07
C48135,Ford,City,2012,Diesel,Automatic,White,Fourth,19.6,36.46
C48136,Mahindra,Seltos,2005,Electric,Automatic,Grey,Fourth,24.21,48.4
C48137,Maruti,Creta,2019,Electric,Manual,Black,Third,15.28,14.64
C48138,Maruti,XUV500,2017,Diesel,Manual,Grey,First,21.6,46.84
C48139,Mahindra,Nexon,2023,Hybrid,Automatic,White,Fourth,12.35,31.81
C48140,Volkswagen,Ecosport,2011,Diesel,Manual,Grey,Third,24.81,27.55
C48141,Maruti,Polo,2016,CNG,Automatic,Grey,First,19.06,45.09
C48142,Renault,Seltos,2015,Petrol,Manual,Grey,First,12.76,43.52
C48143,Ford,Swift,2018,Electric,Automatic,Yellow,Third,23.12,41.21
C48144,Maruti,Seltos,2006,Hybrid,Automatic,Red,Fourth,18.32,46.61
C48145,Volkswagen,City,2010,Diesel,Automatic,White,Fourth,22.37,22.32
C48146,Mahindra,Polo,2022,Petrol,Automatic,Grey,Fourth,11.12,38.31
C48147,Tata,Ecosport,2024,Electric,Manual,White,Fourth,18.54,49.7
C48148,Renault,Nexon,2012,Hybrid,Manual,Yellow,Second,10.07,10.61
C48149,Tata,Swift,2006,Electric,Manual,Silver,Third,15.76,16.66
C48150,Toyota,XUV500,2014,CNG,Manual,Red,First,14.43,8.2
C48151,Honda,Ecosport,2023,Petrol,Manual,Grey,Fourth,10.94,47.25
C48152,Mahindra,Ecosport,2016,Hybrid,Automatic,White,Third,14.79,38.87
C48153,Kia,Polo,2008,CNG,Automatic,Blue,Second,22.78,26.67
C48154,Maruti,Nexon,2010,Hybrid,Automatic,Yellow,Third,14.82,23.82
C48155,Volkswagen,City,2017,CNG,Automatic,Grey,Second,24.8,46.36
C48156,Maruti,XUV500,2024,Hybrid,Manual,Black,Fourth,14.06,42.84
C48157,Maruti,Ecosport,2012,Petrol,Manual,Red,Fourth,17.19,4.02
C48158,Renault,Ecosport,2006,Hybrid,Automatic,Green,First,14.05,26.98
C48159,Volkswagen,Nexon,2011,Diesel,Manual,Blue,Second,17.95,29.24
C48160,Honda,Polo,2022,Hybrid,Automatic,Grey,First,17.39,32.77
C48161,Tata,Nexon,2020,Diesel,Manual,Black,Third,16.49,6.6
C48162,Maruti,Swift,2007,Diesel,Manual,White,Fourth,16.08,24.41
C48163,Maruti,Innova,2005,Petrol,Manual,Black,Fourth,13.25,23.45
C48164,Kia,Swift,2011,CNG,Automatic,Yellow,Fourth,12.88,42.22
C48165,Tata,Creta,2012,CNG,Automatic,Black,First,20.91,9.29
C48166,Kia,City,2011,CNG,Manual,Green,Third,10.15,31.03
C48167,Honda,Ecosport,2010,Electric,Manual,White,First,11.44,34.07
C48168,Volkswagen,Ecosport,2005,Hybrid,Automatic,Silver,Second,15.44,9.75
C48169,Hyundai,Swift,2017,Hybrid,Manual,Green,Fourth,16.1,25.15
C48170,Maruti,Innova,2023,Diesel,Manual,White,Second,24.06,8.72
C48171,Volkswagen,Seltos,2019,Petrol,Automatic,Black,Third,15.38,5.8
C48172,Honda,Ecosport,2007,Electric,Automatic,Grey,Fourth,21.79,48.96
C48173,Volkswagen,Innova,2022,Petrol,Manual,Blue,First,10.26,43.03
C48174,Honda,Nexon,2011,Petrol,Manual,Red,First,19.46,43.34
C48175,Ford,Creta,2020,Hybrid,Automatic,Black,Fourth,14.03,31.09
C48176,Ford,Innova,2015,Hybrid,Manual,White,Second,23.1,47.97
C48177,Kia,Seltos,2020,Diesel,Manual,Green,Third,10.09,33.09
C48178,Honda,Swift,2005,Diesel,Automatic,Grey,Fourth,20.37,31.21
C48179,Volkswagen,Nexon,2021,Petrol,Manual,Yellow,Second,15.44,40.92
C48180,Volkswagen,Ecosport,2005,Electric,Manual,White,Second,16.01,46.61
C48181,Toyota,XUV500,2023,CNG,Manual,Yellow,Third,22.6,10.77
C48182,Renault,Innova,2013,CNG,Automatic,Silver,Third,14.69,39.44
C48183,Mahindra,Polo,2009,Electric,Automatic,Black,Third,22.74,47.28
C48184,Hyundai,Seltos,2017,Electric,Automatic,Red,Fourth,16.33,35.04
C48185,Honda,City,2022,Diesel,Manual,Green,Second,12.76,14.93
C48186,Mahindra,Creta,2010,Electric,Manual,Black,Fourth,10.09,47.37
C48187,Ford,Creta,2017,Hybrid,Manual,Green,Fourth,11.47,44.84
C48188,Mahindra,City,2007,Hybrid,Automatic,Silver,Fourth,24.21,33.79
C48189,Ford,Creta,2007,Electric,Manual,Silver,Second,23.33,38.54
C48190,Hyundai,Polo,2017,Diesel,Manual,Yellow,Second,10.18,23.12
C48191,Ford,Duster,2007,Diesel,Automatic,Black,Third,20.79,48.51
C48192,Kia,Innova,2020,Hybrid,Automatic,Yellow,Second,10.11,19.15
C48193,Mahindra,Creta,2010,Electric,Manual,Blue,Fourth,18.32,15.93
C48194,Toyota,Nexon,2018,Hybrid,Automatic,Blue,Second,13.24,12.18
C48195,Honda,Seltos,2014,Hybrid,Automatic,Grey,Fourth,15.27,34.65
C48196,Tata,Innova,2008,Diesel,Automatic,Blue,Third,18.97,37.54
C48197,Renault,City,2024,Electric,Automatic,Red,Third,24.41,30.41
C48198,Hyundai,XUV500,2019,CNG,Automatic,Silver,First,11.03,6.95
C48199,Maruti,Swift,2017,Electric,Automatic,Grey,Third,17.82,34.54
C48200,Renault,Creta,2024,CNG,Automatic,Black,Fourth,23.91,15.68
C48201,Maruti,Creta,2012,Diesel,Manual,Black,Fourth,18.42,32.18
C48202,Ford,Seltos,2013,CNG,Manual,Blue,Fourth,13.29,48.88
C48203,Volkswagen,Duster,2013,Hybrid,Automatic,Black,Fourth,12.15,22.61
C48204,Kia,Creta,2017,CNG,Automatic,Black,Third,23.27,31.18
C48205,Ford,Innova,2011,Electric,Manual,Silver,Second,14.38,36.26
C48206,Toyota,City,2010,Hybrid,Manual,Silver,Second,16.45,41.72
C48207,Maruti,Polo,2020,CNG,Automatic,Grey,Third,16.31,4.17
C48208,Volkswagen,XUV500,2024,Diesel,Manual,White,Third,12.26,17.64
C48209,Hyundai,XUV500,2012,Diesel,Automatic,Yellow,Third,20.22,30.05
C48210,Volkswagen,Duster,2011,Hybrid,Automatic,Silver,Fourth,24.32,24.47
C48211,Honda,Innova,2010,Hybrid,Automatic,Yellow,Fourth,23.53,11.85
C48212,Hyundai,Creta,2019,Diesel,Automatic,White,Second,11.35,48.14
C48213,Kia,Seltos,2014,CNG,Manual,Black,Third,24.77,5.94
C48214,Toyota,Nexon,2012,Petrol,Automatic,Blue,Third,15,11.55
C48215,Toyota,XUV500,2008,CNG,Manual,Red,Fourth,10.56,31.24
C48216,Maruti,City,2020,Diesel,Manual,Black,Second,14.6,18.42
C48217,Volkswagen,XUV500,2012,Hybrid,Manual,Red,Third,20.83,38.65
C48218,Hyundai,Swift,2019,Petrol,Manual,Silver,First,18.08,39.55
C48219,Toyota,Ecosport,2019,Diesel,Automatic,White,Third,19.26,24.64
C48220,Kia,Innova,2021,Hybrid,Manual,Grey,Fourth,12.27,29.53
C48221,Tata,Seltos,2009,Electric,Manual,White,Second,10.22,16.52
C48222,Tata,Ecosport,2005,Petrol,Manual,Grey,Fourth,21.78,35.25
C48223,Maruti,City,2013,Hybrid,Automatic,Yellow,Fourth,12.15,40.2
C48224,Renault,XUV500,2010,CNG,Manual,Silver,Third,13.88,46.97
C48225,Tata,Creta,2005,Diesel,Automatic,Black,Second,23.41,41.49
C48226,Tata,Creta,2018,Diesel,Automatic,Green,First,15.49,30.47
C48227,Renault,Seltos,2017,Electric,Manual,Black,First,24.37,30.28
C48228,Honda,City,2006,Diesel,Automatic,White,Fourth,11.69,19.55
C48229,Maruti,Ecosport,2016,CNG,Manual,Black,Fourth,19.65,33.49
C48230,Maruti,Nexon,2013,Electric,Automatic,Blue,Second,17.88,36.11
C48231,Tata,Ecosport,2010,Diesel,Manual,Yellow,Third,18.96,29.64
C48232,Hyundai,City,2020,Petrol,Automatic,Black,First,13.23,14.63
C48233,Kia,Innova,2014,Petrol,Automatic,Green,First,20.57,26.76
C48234,Mahindra,Innova,2012,CNG,Automatic,White,Third,15.02,39.18
C48235,Kia,Creta,2008,Diesel,Manual,Silver,Second,11.97,40.75
C48236,Renault,Creta,2017,CNG,Automatic,Silver,Second,18.06,23.52
C48237,Tata,Ecosport,2023,Petrol,Manual,Grey,First,12.45,15.27
C48238,Tata,Duster,2024,Diesel,Automatic,White,Fourth,22.99,32.05
C48239,Hyundai,Seltos,2012,Hybrid,Automatic,Red,First,13.44,26.61
C48240,Honda,Swift,2005,Petrol,Automatic,Grey,Fourth,13.63,40.61
C48241,Ford,Ecosport,2012,Petrol,Manual,Silver,Fourth,12.38,21.22
C48242,Toyota,XUV500,2006,Petrol,Automatic,Red,Second,18.56,19.82
C48243,Renault,Seltos,2007,Diesel,Automatic,Red,First,19.6,37.91
C48244,Mahindra,XUV500,2018,Electric,Automatic,White,Fourth,13.32,46.72
C48245,Kia,City,2023,Petrol,Manual,Blue,Second,12.39,32.86
C48246,Maruti,Ecosport,2015,Electric,Automatic,Green,Third,10.4,48.09
C48247,Hyundai,XUV500,2006,Diesel,Manual,White,First,13.92,49.25
C48248,Hyundai,Seltos,2017,Electric,Automatic,Silver,Second,21.09,42.04
C48249,Volkswagen,Seltos,2018,Electric,Manual,White,First,22.47,37.1
C48250,Toyota,Creta,2017,Petrol,Manual,White,Fourth,23.28,47.36
C48251,Honda,Creta,2016,Petrol,Automatic,Grey,Second,12.28,16.38
C48252,Maruti,Nexon,2022,Electric,Automatic,Silver,Second,18.96,29.35
C48253,Toyota,City,2011,Hybrid,Manual,Green,Third,23.26,34.4
C48254,Renault,Duster,2014,CNG,Automatic,Grey,First,19.76,34.16
C48255,Mahindra,XUV500,2024,Petrol,Manual,Black,Fourth,20.82,14.63
C48256,Ford,XUV500,2022,Petrol,Automatic,White,First,12.6,29.7
C48257,Tata,Polo,2019,CNG,Automatic,Silver,Third,12.06,42.47
C48258,Toyota,Polo,2008,Electric,Automatic,White,Second,24.22,25.12
C48259,Renault,Ecosport,2012,Hybrid,Manual,Red,Third,24.25,31.53
C48260,Honda,Polo,2015,Petrol,Automatic,Blue,Second,19.95,43.41
C48261,Volkswagen,Swift,2014,Hybrid,Automatic,Yellow,Fourth,23.05,5.4
C48262,Renault,Swift,2020,Hybrid,Manual,White,Second,11.51,16.27
C48263,Mahindra,Seltos,2024,CNG,Automatic,Blue,Second,17.34,44.95
C48264,Volkswagen,Swift,2007,Diesel,Automatic,Yellow,First,22.69,48.35
C48265,Renault,City,2010,CNG,Manual,White,Third,24.83,47.49
C48266,Honda,Innova,2010,Diesel,Automatic,Blue,First,17.76,38.74
C48267,Ford,Nexon,2014,Electric,Automatic,Blue,First,11.41,15.27
C48268,Honda,Duster,2019,Diesel,Manual,Yellow,Third,15.07,43.63
C48269,Renault,Innova,2005,Hybrid,Automatic,White,Second,14.22,34.43
C48270,Kia,Polo,2018,CNG,Manual,Yellow,Second,15.86,3.88
C48271,Honda,Polo,2015,Hybrid,Manual,Yellow,Second,21.26,33.9
C48272,Kia,Polo,2007,CNG,Manual,Red,Fourth,24.12,4.22
C48273,Volkswagen,Swift,2015,Hybrid,Manual,White,Third,20.24,25.69
C48274,Maruti,Creta,2019,CNG,Manual,Green,First,22.62,43.98
C48275,Renault,XUV500,2006,Hybrid,Automatic,Grey,First,21.78,6.61
C48276,Volkswagen,Innova,2016,Diesel,Manual,Green,First,22.33,29.44
C48277,Hyundai,Seltos,2014,Diesel,Manual,Blue,Second,23.28,21.37
C48278,Honda,Nexon,2012,Hybrid,Manual,Grey,First,14.08,44.78
C48279,Ford,Ecosport,2020,Hybrid,Manual,Red,Third,12.99,8.53
C48280,Volkswagen,XUV500,2022,Petrol,Manual,Blue,Second,12.85,20.96
C48281,Maruti,Creta,2013,Petrol,Automatic,White,Second,12.29,17.84
C48282,Maruti,Polo,2018,Petrol,Manual,Yellow,Second,18.82,48.6
C48283,Maruti,Seltos,2006,Hybrid,Manual,Yellow,First,12.66,36.59
C48284,Honda,Nexon,2005,Electric,Automatic,Blue,Fourth,16.96,16.91
C48285,Honda,Creta,2023,Petrol,Automatic,Red,Third,13.82,16.62
C48286,Hyundai,Nexon,2021,Electric,Automatic,Grey,Second,21.79,31.03
C48287,Toyota,Nexon,2005,Hybrid,Manual,White,Fourth,22.87,41.49
C48288,Mahindra,Ecosport,2007,CNG,Automatic,Red,Fourth,19.74,7.88
C48289,Renault,Creta,2017,Petrol,Manual,Grey,Third,13.35,44.67
C48290,Mahindra,Polo,2021,Diesel,Manual,Red,Third,21.2,40.48
C48291,Mahindra,Ecosport,2010,Hybrid,Automatic,White,First,15.16,17.28
C48292,Volkswagen,Ecosport,2006,Electric,Manual,Green,Second,11.8,43.95
C48293,Volkswagen,Ecosport,2008,Diesel,Automatic,Grey,Second,22.92,18.53
C48294,Tata,Ecosport,2017,Electric,Automatic,Green,Second,16.98,38.44
C48295,Mahindra,Seltos,2019,Petrol,Manual,Black,Second,11.76,31.83
C48296,Volkswagen,Polo,2009,Electric,Manual,Grey,Third,20.39,31.81
C48297,Hyundai,City,2010,CNG,Automatic,Black,Fourth,18.05,18.46
C48298,Volkswagen,City,2008,Electric,Manual,Grey,First,14.28,28.11
C48299,Renault,XUV500,2021,Petrol,Automatic,Red,First,12.54,8.1
C48300,Volkswagen,Duster,2011,Hybrid,Automatic,Red,Third,18.33,12.23
C48301,Mahindra,XUV500,2013,Hybrid,Automatic,Silver,Third,10.47,24.1
C48302,Renault,City,2013,Petrol,Manual,Grey,First,18.59,38.17
C48303,Honda,Creta,2017,Electric,Manual,Red,Second,23.5,12.15
C48304,Volkswagen,Ecosport,2023,CNG,Manual,Silver,Second,15.4,6.34
C48305,Ford,Duster,2018,CNG,Automatic,Black,Second,15.71,5.27
C48306,Honda,Swift,2016,Petrol,Manual,Black,Second,12.48,24.59
C48307,Volkswagen,Nexon,2015,Hybrid,Manual,Blue,First,17.36,34.28
C48308,Hyundai,Nexon,2009,CNG,Automatic,Yellow,Second,18.4,26.34
C48309,Mahindra,Innova,2012,Diesel,Manual,Yellow,First,13.33,23.02
C48310,Tata,City,2021,Electric,Manual,Black,Second,17.54,36.01
C48311,Ford,Seltos,2007,Electric,Manual,Green,Second,13.18,13.67
C48312,Kia,Swift,2011,Electric,Manual,Green,Third,11.84,21.57
C48313,Tata,Seltos,2022,Hybrid,Automatic,Blue,Fourth,17.75,42.32
C48314,Honda,Swift,2020,Petrol,Automatic,Silver,Second,11.92,29.64
C48315,Ford,Swift,2024,Petrol,Automatic,White,First,23.41,49.3
C48316,Maruti,Swift,2018,Petrol,Automatic,Silver,Second,20.08,34.36
C48317,Hyundai,Creta,2007,Hybrid,Automatic,Yellow,Fourth,20.03,39.6
C48318,Kia,Ecosport,2010,Petrol,Automatic,Blue,Third,19.87,30.16
C48319,Renault,Duster,2013,Diesel,Manual,Red,First,15.39,33.2
C48320,Toyota,Polo,2017,Petrol,Automatic,Green,Third,16.34,21.5
C48321,Maruti,Duster,2024,Diesel,Automatic,Yellow,First,14.65,4.07
C48322,Renault,Innova,2006,CNG,Manual,Silver,Second,17.19,13.25
C48323,Maruti,Nexon,2016,CNG,Automatic,Black,First,18.92,5.78
C48324,Tata,Nexon,2007,CNG,Automatic,Black,Second,24.32,10.21
C48325,Maruti,Swift,2013,CNG,Manual,Black,First,15.57,36.54
C48326,Hyundai,XUV500,2011,CNG,Manual,White,Third,11.54,6.76
C48327,Tata,Creta,2022,Petrol,Automatic,Grey,Third,23.34,6.03
C48328,Honda,Innova,2014,Hybrid,Manual,Red,Third,19.19,40.27
C48329,Maruti,Duster,2010,CNG,Automatic,White,First,13.64,18.96
C48330,Mahindra,Swift,2013,CNG,Automatic,Yellow,Second,20.04,32.62
C48331,Maruti,Polo,2006,Hybrid,Automatic,Green,Fourth,13.41,40.63
C48332,Maruti,XUV500,2020,Diesel,Manual,Black,Third,18.68,13.9
C48333,Mahindra,Seltos,2018,Diesel,Manual,Red,Second,22.54,46.12
C48334,Hyundai,Swift,2013,Electric,Manual,Red,Third,14.73,43.1
C48335,Toyota,Swift,2009,Electric,Automatic,White,First,17.33,7.71
C48336,Maruti,Seltos,2006,Diesel,Manual,Silver,Second,11.82,37.28
C48337,Ford,Ecosport,2012,Diesel,Automatic,Grey,First,20.91,30.09
C48338,Maruti,Innova,2014,Diesel,Manual,Yellow,Third,22.82,22.95
C48339,Renault,Duster,2011,Petrol,Automatic,Black,First,17.26,31.15
C48340,Honda,Seltos,2018,Electric,Automatic,Green,First,15.29,40.4
C48341,Maruti,Ecosport,2006,Electric,Manual,Yellow,Fourth,19.9,46.55
C48342,Ford,Creta,2017,CNG,Manual,White,Fourth,11.76,6.12
C48343,Hyundai,Innova,2023,CNG,Manual,Red,Second,17.29,28.51
C48344,Renault,Polo,2023,Diesel,Manual,White,Fourth,22.76,34.75
